# GOES-R ABI PFM SRF ch 047 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.4577288       21847.0      0.82321207
  0.4577497       21846.0      0.82274993
  0.4577707       21845.0      0.82228069
  0.4577916       21844.0      0.82180777
  0.4578126       21843.0      0.82133462
  0.4578335       21842.0      0.82086467
  0.4578545       21841.0      0.82040138
  0.4578755       21840.0      0.81994818
  0.4578964       21839.0      0.81950851
  0.4579174       21838.0      0.81908584
  0.4579384       21837.0      0.81868361
  0.4579593       21836.0      0.81830526
  0.4579803       21835.0      0.81795426
  0.4580013       21834.0      0.81763398
  0.4580223       21833.0      0.81732606
  0.4580432       21832.0      0.81701499
  0.4580642       21831.0      0.81670181
  0.4580852       21830.0      0.81638756
  0.4581062       21829.0      0.81607329
  0.4581272       21828.0      0.81576005
  0.4581482       21827.0      0.81544887
  0.4581692       21826.0      0.81514081
  0.4581901       21825.0      0.81483690
  0.4582111       21824.0      0.81453821
  0.4582321       21823.0      0.81424577
  0.4582531       21822.0      0.81396063
  0.4582741       21821.0      0.81368384
  0.4582951       21820.0      0.81341645
  0.4583161       21819.0      0.81315951
  0.4583372       21818.0      0.81291408
  0.4583582       21817.0      0.81268119
  0.4583792       21816.0      0.81246191
  0.4584002       21815.0      0.81225728
  0.4584212       21814.0      0.81206836
  0.4584422       21813.0      0.81189621
  0.4584632       21812.0      0.81174186
  0.4584843       21811.0      0.81160639
  0.4585053       21810.0      0.81149084
  0.4585263       21809.0      0.81139627
  0.4585473       21808.0      0.81132373
  0.4585684       21807.0      0.81127429
  0.4585894       21806.0      0.81124900
  0.4586104       21805.0      0.81125512
  0.4586314       21804.0      0.81132926
  0.4586525       21803.0      0.81147247
  0.4586735       21802.0      0.81167908
  0.4586946       21801.0      0.81194340
  0.4587156       21800.0      0.81225974
  0.4587366       21799.0      0.81262240
  0.4587577       21798.0      0.81302570
  0.4587787       21797.0      0.81346392
  0.4587998       21796.0      0.81393137
  0.4588208       21795.0      0.81442235
  0.4588419       21794.0      0.81493114
  0.4588629       21793.0      0.81545203
  0.4588840       21792.0      0.81597931
  0.4589051       21791.0      0.81650726
  0.4589261       21790.0      0.81703016
  0.4589472       21789.0      0.81754228
  0.4589682       21788.0      0.81803790
  0.4589893       21787.0      0.81851128
  0.4590104       21786.0      0.81896073
  0.4590314       21785.0      0.81940791
  0.4590525       21784.0      0.81985773
  0.4590736       21783.0      0.82031108
  0.4590947       21782.0      0.82076884
  0.4591157       21781.0      0.82123192
  0.4591368       21780.0      0.82170121
  0.4591579       21779.0      0.82217759
  0.4591790       21778.0      0.82266198
  0.4592001       21777.0      0.82315525
  0.4592212       21776.0      0.82365832
  0.4592423       21775.0      0.82417206
  0.4592633       21774.0      0.82469739
  0.4592844       21773.0      0.82523520
  0.4593055       21772.0      0.82578638
  0.4593266       21771.0      0.82635184
  0.4593477       21770.0      0.82693248
  0.4593688       21769.0      0.82752918
  0.4593899       21768.0      0.82814287
  0.4594110       21767.0      0.82877628
  0.4594321       21766.0      0.82943954
  0.4594533       21765.0      0.83013257
  0.4594744       21764.0      0.83085369
  0.4594955       21763.0      0.83160119
  0.4595166       21762.0      0.83237336
  0.4595377       21761.0      0.83316850
  0.4595588       21760.0      0.83398491
  0.4595799       21759.0      0.83482086
  0.4596011       21758.0      0.83567466
  0.4596222       21757.0      0.83654460
  0.4596433       21756.0      0.83742897
  0.4596644       21755.0      0.83832605
  0.4596856       21754.0      0.83923413
  0.4597067       21753.0      0.84015150
  0.4597278       21752.0      0.84107645
  0.4597490       21751.0      0.84200726
  0.4597701       21750.0      0.84294221
  0.4597913       21749.0      0.84387960
  0.4598124       21748.0      0.84481769
  0.4598335       21747.0      0.84575477
  0.4598547       21746.0      0.84668913
  0.4598758       21745.0      0.84761903
  0.4598970       21744.0      0.84854277
  0.4599181       21743.0      0.84945861
  0.4599393       21742.0      0.85036484
  0.4599604       21741.0      0.85125972
  0.4599816       21740.0      0.85214154
  0.4600028       21739.0      0.85300886
  0.4600239       21738.0      0.85388070
  0.4600451       21737.0      0.85476650
  0.4600663       21736.0      0.85566238
  0.4600874       21735.0      0.85656443
  0.4601086       21734.0      0.85746874
  0.4601298       21733.0      0.85837141
  0.4601509       21732.0      0.85926853
  0.4601721       21731.0      0.86015620
  0.4601933       21730.0      0.86103049
  0.4602145       21729.0      0.86188751
  0.4602356       21728.0      0.86272332
  0.4602568       21727.0      0.86353402
  0.4602780       21726.0      0.86431568
  0.4602992       21725.0      0.86506438
  0.4603204       21724.0      0.86578815
  0.4603416       21723.0      0.86649978
  0.4603628       21722.0      0.86719976
  0.4603840       21721.0      0.86788855
  0.4604052       21720.0      0.86856665
  0.4604264       21719.0      0.86923453
  0.4604476       21718.0      0.86989266
  0.4604688       21717.0      0.87054154
  0.4604900       21716.0      0.87118163
  0.4605112       21715.0      0.87181342
  0.4605324       21714.0      0.87243738
  0.4605536       21713.0      0.87305400
  0.4605748       21712.0      0.87366375
  0.4605960       21711.0      0.87426713
  0.4606172       21710.0      0.87486460
  0.4606384       21709.0      0.87545664
  0.4606597       21708.0      0.87604375
  0.4606809       21707.0      0.87662640
  0.4607021       21706.0      0.87720508
  0.4607233       21705.0      0.87778026
  0.4607446       21704.0      0.87835242
  0.4607658       21703.0      0.87892206
  0.4607870       21702.0      0.87948965
  0.4608083       21701.0      0.88005568
  0.4608295       21700.0      0.88062063
  0.4608507       21699.0      0.88118498
  0.4608720       21698.0      0.88174923
  0.4608932       21697.0      0.88231384
  0.4609145       21696.0      0.88287931
  0.4609357       21695.0      0.88344612
  0.4609569       21694.0      0.88401476
  0.4609782       21693.0      0.88458571
  0.4609994       21692.0      0.88515946
  0.4610207       21691.0      0.88573250
  0.4610420       21690.0      0.88630067
  0.4610632       21689.0      0.88686414
  0.4610845       21688.0      0.88742308
  0.4611057       21687.0      0.88797766
  0.4611270       21686.0      0.88852803
  0.4611483       21685.0      0.88907438
  0.4611695       21684.0      0.88961687
  0.4611908       21683.0      0.89015565
  0.4612121       21682.0      0.89069114
  0.4612333       21681.0      0.89122454
  0.4612546       21680.0      0.89175602
  0.4612759       21679.0      0.89228565
  0.4612972       21678.0      0.89281347
  0.4613184       21677.0      0.89333954
  0.4613397       21676.0      0.89386391
  0.4613610       21675.0      0.89438662
  0.4613823       21674.0      0.89490773
  0.4614036       21673.0      0.89542730
  0.4614249       21672.0      0.89594536
  0.4614462       21671.0      0.89646198
  0.4614675       21670.0      0.89697721
  0.4614888       21669.0      0.89749109
  0.4615101       21668.0      0.89800368
  0.4615314       21667.0      0.89851503
  0.4615527       21666.0      0.89902519
  0.4615740       21665.0      0.89953422
  0.4615953       21664.0      0.90004215
  0.4616166       21663.0      0.90054906
  0.4616379       21662.0      0.90105498
  0.4616592       21661.0      0.90155997
  0.4616805       21660.0      0.90206408
  0.4617018       21659.0      0.90256737
  0.4617232       21658.0      0.90306988
  0.4617445       21657.0      0.90357166
  0.4617658       21656.0      0.90407278
  0.4617871       21655.0      0.90457327
  0.4618084       21654.0      0.90507320
  0.4618298       21653.0      0.90557261
  0.4618511       21652.0      0.90607156
  0.4618724       21651.0      0.90657009
  0.4618938       21650.0      0.90706827
  0.4619151       21649.0      0.90756613
  0.4619364       21648.0      0.90806374
  0.4619578       21647.0      0.90856115
  0.4619791       21646.0      0.90905840
  0.4620005       21645.0      0.90955556
  0.4620218       21644.0      0.91004760
  0.4620432       21643.0      0.91053349
  0.4620645       21642.0      0.91101848
  0.4620859       21641.0      0.91150782
  0.4621072       21640.0      0.91200704
  0.4621286       21639.0      0.91252270
  0.4621499       21638.0      0.91305504
  0.4621713       21637.0      0.91360285
  0.4621926       21636.0      0.91416488
  0.4622140       21635.0      0.91473992
  0.4622354       21634.0      0.91532673
  0.4622567       21633.0      0.91592409
  0.4622781       21632.0      0.91653076
  0.4622995       21631.0      0.91714552
  0.4623209       21630.0      0.91776713
  0.4623422       21629.0      0.91839436
  0.4623636       21628.0      0.91902597
  0.4623850       21627.0      0.91966074
  0.4624064       21626.0      0.92029743
  0.4624277       21625.0      0.92093480
  0.4624491       21624.0      0.92157162
  0.4624705       21623.0      0.92220666
  0.4624919       21622.0      0.92283867
  0.4625133       21621.0      0.92346641
  0.4625347       21620.0      0.92408866
  0.4625561       21619.0      0.92470416
  0.4625775       21618.0      0.92531169
  0.4625989       21617.0      0.92591000
  0.4626203       21616.0      0.92649784
  0.4626417       21615.0      0.92707399
  0.4626631       21614.0      0.92763719
  0.4626845       21613.0      0.92818620
  0.4627059       21612.0      0.92871978
  0.4627273       21611.0      0.92923668
  0.4627487       21610.0      0.92973565
  0.4627701       21609.0      0.93021547
  0.4627916       21608.0      0.93067486
  0.4628130       21607.0      0.93111260
  0.4628344       21606.0      0.93152742
  0.4628558       21605.0      0.93191809
  0.4628772       21604.0      0.93228334
  0.4628987       21603.0      0.93262194
  0.4629201       21602.0      0.93293263
  0.4629415       21601.0      0.93321416
  0.4629630       21600.0      0.93346528
  0.4629844       21599.0      0.93368473
  0.4630058       21598.0      0.93387245
  0.4630273       21597.0      0.93404989
  0.4630487       21596.0      0.93422534
  0.4630702       21595.0      0.93439869
  0.4630916       21594.0      0.93456983
  0.4631130       21593.0      0.93473865
  0.4631345       21592.0      0.93490504
  0.4631559       21591.0      0.93506889
  0.4631774       21590.0      0.93523010
  0.4631989       21589.0      0.93538856
  0.4632203       21588.0      0.93554415
  0.4632418       21587.0      0.93569677
  0.4632632       21586.0      0.93584631
  0.4632847       21585.0      0.93599265
  0.4633062       21584.0      0.93613570
  0.4633276       21583.0      0.93627533
  0.4633491       21582.0      0.93641144
  0.4633706       21581.0      0.93654393
  0.4633920       21580.0      0.93667267
  0.4634135       21579.0      0.93679757
  0.4634350       21578.0      0.93691850
  0.4634565       21577.0      0.93703537
  0.4634779       21576.0      0.93714806
  0.4634994       21575.0      0.93725646
  0.4635209       21574.0      0.93736046
  0.4635424       21573.0      0.93745996
  0.4635639       21572.0      0.93755483
  0.4635854       21571.0      0.93764498
  0.4636069       21570.0      0.93773028
  0.4636284       21569.0      0.93781064
  0.4636499       21568.0      0.93788594
  0.4636713       21567.0      0.93795606
  0.4636928       21566.0      0.93802091
  0.4637144       21565.0      0.93808036
  0.4637359       21564.0      0.93813432
  0.4637574       21563.0      0.93818265
  0.4637789       21562.0      0.93822527
  0.4638004       21561.0      0.93826205
  0.4638219       21560.0      0.93829289
  0.4638434       21559.0      0.93831767
  0.4638649       21558.0      0.93833628
  0.4638864       21557.0      0.93834861
  0.4639080       21556.0      0.93835498
  0.4639295       21555.0      0.93835979
  0.4639510       21554.0      0.93836389
  0.4639725       21553.0      0.93836688
  0.4639941       21552.0      0.93836833
  0.4640156       21551.0      0.93836457
  0.4640371       21550.0      0.93834707
  0.4640587       21549.0      0.93831612
  0.4640802       21548.0      0.93827252
  0.4641017       21547.0      0.93821706
  0.4641233       21546.0      0.93815054
  0.4641448       21545.0      0.93807376
  0.4641664       21544.0      0.93798751
  0.4641879       21543.0      0.93789258
  0.4642095       21542.0      0.93778978
  0.4642310       21541.0      0.93767990
  0.4642526       21540.0      0.93756374
  0.4642741       21539.0      0.93744209
  0.4642957       21538.0      0.93731576
  0.4643172       21537.0      0.93718554
  0.4643388       21536.0      0.93705224
  0.4643603       21535.0      0.93691666
  0.4643819       21534.0      0.93677958
  0.4644035       21533.0      0.93664182
  0.4644250       21532.0      0.93650418
  0.4644466       21531.0      0.93636746
  0.4644682       21530.0      0.93623245
  0.4644898       21529.0      0.93609997
  0.4645113       21528.0      0.93597082
  0.4645329       21527.0      0.93584579
  0.4645545       21526.0      0.93572570
  0.4645761       21525.0      0.93561134
  0.4645977       21524.0      0.93550353
  0.4646192       21523.0      0.93540307
  0.4646408       21522.0      0.93531076
  0.4646624       21521.0      0.93522740
  0.4646840       21520.0      0.93515382
  0.4647056       21519.0      0.93509081
  0.4647272       21518.0      0.93503918
  0.4647488       21517.0      0.93499974
  0.4647704       21516.0      0.93497329
  0.4647920       21515.0      0.93496066
  0.4648136       21514.0      0.93497191
  0.4648352       21513.0      0.93503728
  0.4648568       21512.0      0.93515016
  0.4648784       21511.0      0.93530049
  0.4649000       21510.0      0.93547817
  0.4649217       21509.0      0.93567315
  0.4649433       21508.0      0.93587532
  0.4649649       21507.0      0.93607460
  0.4649865       21506.0      0.93626089
  0.4650081       21505.0      0.93642611
  0.4650298       21504.0      0.93658443
  0.4650514       21503.0      0.93674100
  0.4650730       21502.0      0.93689611
  0.4650946       21501.0      0.93705002
  0.4651163       21500.0      0.93720301
  0.4651379       21499.0      0.93735535
  0.4651595       21498.0      0.93750732
  0.4651812       21497.0      0.93765919
  0.4652028       21496.0      0.93781123
  0.4652245       21495.0      0.93796372
  0.4652461       21494.0      0.93811694
  0.4652678       21493.0      0.93827115
  0.4652894       21492.0      0.93842664
  0.4653111       21491.0      0.93858368
  0.4653327       21490.0      0.93874254
  0.4653544       21489.0      0.93890351
  0.4653760       21488.0      0.93906685
  0.4653977       21487.0      0.93923284
  0.4654193       21486.0      0.93940176
  0.4654410       21485.0      0.93957388
  0.4654627       21484.0      0.93974948
  0.4654843       21483.0      0.93992884
  0.4655060       21482.0      0.94011223
  0.4655277       21481.0      0.94029993
  0.4655493       21480.0      0.94049222
  0.4655710       21479.0      0.94068937
  0.4655927       21478.0      0.94089167
  0.4656144       21477.0      0.94109938
  0.4656361       21476.0      0.94131278
  0.4656577       21475.0      0.94153216
  0.4656794       21474.0      0.94175779
  0.4657011       21473.0      0.94198997
  0.4657228       21472.0      0.94223521
  0.4657445       21471.0      0.94249780
  0.4657662       21470.0      0.94277639
  0.4657879       21469.0      0.94306966
  0.4658096       21468.0      0.94337626
  0.4658313       21467.0      0.94369487
  0.4658530       21466.0      0.94402414
  0.4658747       21465.0      0.94436273
  0.4658964       21464.0      0.94470930
  0.4659181       21463.0      0.94506252
  0.4659398       21462.0      0.94542105
  0.4659615       21461.0      0.94578354
  0.4659832       21460.0      0.94614865
  0.4660049       21459.0      0.94651543
  0.4660267       21458.0      0.94689263
  0.4660484       21457.0      0.94728351
  0.4660701       21456.0      0.94768692
  0.4660918       21455.0      0.94810171
  0.4661135       21454.0      0.94852669
  0.4661353       21453.0      0.94896073
  0.4661570       21452.0      0.94940264
  0.4661787       21451.0      0.94985128
  0.4662005       21450.0      0.95030547
  0.4662222       21449.0      0.95076406
  0.4662439       21448.0      0.95122587
  0.4662657       21447.0      0.95168975
  0.4662874       21446.0      0.95215452
  0.4663092       21445.0      0.95261902
  0.4663309       21444.0      0.95308208
  0.4663527       21443.0      0.95354254
  0.4663744       21442.0      0.95399922
  0.4663962       21441.0      0.95445096
  0.4664179       21440.0      0.95489659
  0.4664397       21439.0      0.95533493
  0.4664614       21438.0      0.95576482
  0.4664832       21437.0      0.95618508
  0.4665049       21436.0      0.95659486
  0.4665267       21435.0      0.95700147
  0.4665485       21434.0      0.95740813
  0.4665702       21433.0      0.95781446
  0.4665920       21432.0      0.95822009
  0.4666138       21431.0      0.95862464
  0.4666356       21430.0      0.95902773
  0.4666573       21429.0      0.95942899
  0.4666791       21428.0      0.95982804
  0.4667009       21427.0      0.96022451
  0.4667227       21426.0      0.96061801
  0.4667445       21425.0      0.96100817
  0.4667662       21424.0      0.96139461
  0.4667880       21423.0      0.96177696
  0.4668098       21422.0      0.96215483
  0.4668316       21421.0      0.96252785
  0.4668534       21420.0      0.96289564
  0.4668752       21419.0      0.96325783
  0.4668970       21418.0      0.96361402
  0.4669188       21417.0      0.96396385
  0.4669406       21416.0      0.96430693
  0.4669624       21415.0      0.96464289
  0.4669842       21414.0      0.96497135
  0.4670060       21413.0      0.96529215
  0.4670278       21412.0      0.96560918
  0.4670496       21411.0      0.96592365
  0.4670715       21410.0      0.96623515
  0.4670933       21409.0      0.96654330
  0.4671151       21408.0      0.96684770
  0.4671369       21407.0      0.96714795
  0.4671587       21406.0      0.96744366
  0.4671806       21405.0      0.96773444
  0.4672024       21404.0      0.96801987
  0.4672242       21403.0      0.96829958
  0.4672461       21402.0      0.96857317
  0.4672679       21401.0      0.96884023
  0.4672897       21400.0      0.96910037
  0.4673116       21399.0      0.96935319
  0.4673334       21398.0      0.96959830
  0.4673552       21397.0      0.96983529
  0.4673771       21396.0      0.97006377
  0.4673989       21395.0      0.97028335
  0.4674208       21394.0      0.97049472
  0.4674426       21393.0      0.97069932
  0.4674645       21392.0      0.97089760
  0.4674863       21391.0      0.97108998
  0.4675082       21390.0      0.97127690
  0.4675300       21389.0      0.97145878
  0.4675519       21388.0      0.97163605
  0.4675738       21387.0      0.97180916
  0.4675956       21386.0      0.97197852
  0.4676175       21385.0      0.97214458
  0.4676394       21384.0      0.97230776
  0.4676612       21383.0      0.97246849
  0.4676831       21382.0      0.97262722
  0.4677050       21381.0      0.97278436
  0.4677268       21380.0      0.97294037
  0.4677487       21379.0      0.97309566
  0.4677706       21378.0      0.97325067
  0.4677925       21377.0      0.97340583
  0.4678144       21376.0      0.97356159
  0.4678363       21375.0      0.97371838
  0.4678581       21374.0      0.97387662
  0.4678800       21373.0      0.97403675
  0.4679019       21372.0      0.97419922
  0.4679238       21371.0      0.97436444
  0.4679457       21370.0      0.97453287
  0.4679676       21369.0      0.97470494
  0.4679895       21368.0      0.97488108
  0.4680114       21367.0      0.97506180
  0.4680333       21366.0      0.97524742
  0.4680552       21365.0      0.97543715
  0.4680771       21364.0      0.97563007
  0.4680991       21363.0      0.97582526
  0.4681210       21362.0      0.97602179
  0.4681429       21361.0      0.97621875
  0.4681648       21360.0      0.97641522
  0.4681867       21359.0      0.97661028
  0.4682086       21358.0      0.97680301
  0.4682306       21357.0      0.97699248
  0.4682525       21356.0      0.97717777
  0.4682744       21355.0      0.97735797
  0.4682963       21354.0      0.97753214
  0.4683183       21353.0      0.97770095
  0.4683402       21352.0      0.97786699
  0.4683621       21351.0      0.97803046
  0.4683841       21350.0      0.97819152
  0.4684060       21349.0      0.97835030
  0.4684280       21348.0      0.97850696
  0.4684499       21347.0      0.97866164
  0.4684718       21346.0      0.97881449
  0.4684938       21345.0      0.97896565
  0.4685157       21344.0      0.97911528
  0.4685377       21343.0      0.97926351
  0.4685596       21342.0      0.97941051
  0.4685816       21341.0      0.97955640
  0.4686036       21340.0      0.97970135
  0.4686255       21339.0      0.97984549
  0.4686475       21338.0      0.97998898
  0.4686694       21337.0      0.98013197
  0.4686914       21336.0      0.98027459
  0.4687134       21335.0      0.98041700
  0.4687354       21334.0      0.98055935
  0.4687573       21333.0      0.98070179
  0.4687793       21332.0      0.98084445
  0.4688013       21331.0      0.98098750
  0.4688233       21330.0      0.98113107
  0.4688452       21329.0      0.98127532
  0.4688672       21328.0      0.98142040
  0.4688892       21327.0      0.98156645
  0.4689112       21326.0      0.98171362
  0.4689332       21325.0      0.98186206
  0.4689552       21324.0      0.98201192
  0.4689772       21323.0      0.98216335
  0.4689992       21322.0      0.98231649
  0.4690212       21321.0      0.98247042
  0.4690432       21320.0      0.98262419
  0.4690652       21319.0      0.98277823
  0.4690872       21318.0      0.98293297
  0.4691092       21317.0      0.98308884
  0.4691312       21316.0      0.98324627
  0.4691532       21315.0      0.98340568
  0.4691752       21314.0      0.98356751
  0.4691972       21313.0      0.98373218
  0.4692192       21312.0      0.98389946
  0.4692412       21311.0      0.98406842
  0.4692633       21310.0      0.98423899
  0.4692853       21309.0      0.98441109
  0.4693073       21308.0      0.98458466
  0.4693293       21307.0      0.98475963
  0.4693514       21306.0      0.98493591
  0.4693734       21305.0      0.98511346
  0.4693954       21304.0      0.98529220
  0.4694175       21303.0      0.98547205
  0.4694395       21302.0      0.98565296
  0.4694615       21301.0      0.98583484
  0.4694836       21300.0      0.98601763
  0.4695056       21299.0      0.98620127
  0.4695277       21298.0      0.98638568
  0.4695497       21297.0      0.98657079
  0.4695718       21296.0      0.98675653
  0.4695938       21295.0      0.98694284
  0.4696159       21294.0      0.98712963
  0.4696379       21293.0      0.98731686
  0.4696600       21292.0      0.98750443
  0.4696820       21291.0      0.98769229
  0.4697041       21290.0      0.98788037
  0.4697262       21289.0      0.98806859
  0.4697482       21288.0      0.98825688
  0.4697703       21287.0      0.98844518
  0.4697924       21286.0      0.98863341
  0.4698144       21285.0      0.98882151
  0.4698365       21284.0      0.98900940
  0.4698586       21283.0      0.98919702
  0.4698807       21282.0      0.98938429
  0.4699027       21281.0      0.98957114
  0.4699248       21280.0      0.98975751
  0.4699469       21279.0      0.98994332
  0.4699690       21278.0      0.99012851
  0.4699911       21277.0      0.99031300
  0.4700132       21276.0      0.99049633
  0.4700353       21275.0      0.99067786
  0.4700573       21274.0      0.99085979
  0.4700794       21273.0      0.99104454
  0.4701015       21272.0      0.99123457
  0.4701236       21271.0      0.99143389
  0.4701457       21270.0      0.99164386
  0.4701678       21269.0      0.99186370
  0.4701900       21268.0      0.99209263
  0.4702121       21267.0      0.99232988
  0.4702342       21266.0      0.99257465
  0.4702563       21265.0      0.99282616
  0.4702784       21264.0      0.99308364
  0.4703005       21263.0      0.99334630
  0.4703226       21262.0      0.99361335
  0.4703448       21261.0      0.99388402
  0.4703669       21260.0      0.99415752
  0.4703890       21259.0      0.99443305
  0.4704111       21258.0      0.99470985
  0.4704333       21257.0      0.99498712
  0.4704554       21256.0      0.99526408
  0.4704775       21255.0      0.99553994
  0.4704997       21254.0      0.99581391
  0.4705218       21253.0      0.99608521
  0.4705439       21252.0      0.99635304
  0.4705661       21251.0      0.99661663
  0.4705882       21250.0      0.99687518
  0.4706104       21249.0      0.99712789
  0.4706325       21248.0      0.99737400
  0.4706547       21247.0      0.99761269
  0.4706768       21246.0      0.99784318
  0.4706990       21245.0      0.99806469
  0.4707211       21244.0      0.99827642
  0.4707433       21243.0      0.99847757
  0.4707655       21242.0      0.99866736
  0.4707876       21241.0      0.99884499
  0.4708098       21240.0      0.99900967
  0.4708320       21239.0      0.99916060
  0.4708541       21238.0      0.99929700
  0.4708763       21237.0      0.99941807
  0.4708985       21236.0      0.99952300
  0.4709206       21235.0      0.99961102
  0.4709428       21234.0      0.99968131
  0.4709650       21233.0      0.99973309
  0.4709872       21232.0      0.99976556
  0.4710094       21231.0      0.99977974
  0.4710316       21230.0      0.99979031
  0.4710537       21229.0      0.99980064
  0.4710759       21228.0      0.99981072
  0.4710981       21227.0      0.99982055
  0.4711203       21226.0      0.99983013
  0.4711425       21225.0      0.99983947
  0.4711647       21224.0      0.99984855
  0.4711869       21223.0      0.99985738
  0.4712091       21222.0      0.99986595
  0.4712313       21221.0      0.99987427
  0.4712535       21220.0      0.99988234
  0.4712757       21219.0      0.99989015
  0.4712980       21218.0      0.99989770
  0.4713202       21217.0      0.99990499
  0.4713424       21216.0      0.99991202
  0.4713646       21215.0      0.99991879
  0.4713868       21214.0      0.99992530
  0.4714090       21213.0      0.99993155
  0.4714313       21212.0      0.99993753
  0.4714535       21211.0      0.99994324
  0.4714757       21210.0      0.99994869
  0.4714979       21209.0      0.99995387
  0.4715202       21208.0      0.99995878
  0.4715424       21207.0      0.99996342
  0.4715647       21206.0      0.99996779
  0.4715869       21205.0      0.99997188
  0.4716091       21204.0      0.99997570
  0.4716314       21203.0      0.99997925
  0.4716536       21202.0      0.99998253
  0.4716759       21201.0      0.99998552
  0.4716981       21200.0      0.99998824
  0.4717204       21199.0      0.99999068
  0.4717426       21198.0      0.99999284
  0.4717649       21197.0      0.99999471
  0.4717871       21196.0      0.99999631
  0.4718094       21195.0      0.99999762
  0.4718317       21194.0      0.99999864
  0.4718539       21193.0      0.99999938
  0.4718762       21192.0      0.99999984
  0.4718984       21191.0      1.00000000
  0.4719207       21190.0      0.99997445
  0.4719430       21189.0      0.99990028
  0.4719653       21188.0      0.99979386
  0.4719875       21187.0      0.99967173
  0.4720098       21186.0      0.99954706
  0.4720321       21185.0      0.99940487
  0.4720544       21184.0      0.99924137
  0.4720767       21183.0      0.99905742
  0.4720990       21182.0      0.99885391
  0.4721212       21181.0      0.99863170
  0.4721435       21180.0      0.99839166
  0.4721658       21179.0      0.99813466
  0.4721881       21178.0      0.99786157
  0.4722104       21177.0      0.99757327
  0.4722327       21176.0      0.99727064
  0.4722550       21175.0      0.99695453
  0.4722773       21174.0      0.99662583
  0.4722996       21173.0      0.99628542
  0.4723219       21172.0      0.99593416
  0.4723442       21171.0      0.99557293
  0.4723666       21170.0      0.99520261
  0.4723889       21169.0      0.99482408
  0.4724112       21168.0      0.99443821
  0.4724335       21167.0      0.99404587
  0.4724558       21166.0      0.99364795
  0.4724781       21165.0      0.99324533
  0.4725005       21164.0      0.99283888
  0.4725228       21163.0      0.99242948
  0.4725451       21162.0      0.99201802
  0.4725675       21161.0      0.99160537
  0.4725898       21160.0      0.99119241
  0.4726121       21159.0      0.99078003
  0.4726345       21158.0      0.99036911
  0.4726568       21157.0      0.98996052
  0.4726791       21156.0      0.98955516
  0.4727015       21155.0      0.98915391
  0.4727238       21154.0      0.98875764
  0.4727462       21153.0      0.98836726
  0.4727685       21152.0      0.98798363
  0.4727909       21151.0      0.98760764
  0.4728132       21150.0      0.98724018
  0.4728356       21149.0      0.98688215
  0.4728580       21148.0      0.98653441
  0.4728803       21147.0      0.98619787
  0.4729027       21146.0      0.98587332
  0.4729250       21145.0      0.98555448
  0.4729474       21144.0      0.98523930
  0.4729698       21143.0      0.98493086
  0.4729921       21142.0      0.98463227
  0.4730145       21141.0      0.98434122
  0.4730369       21140.0      0.98404130
  0.4730593       21139.0      0.98373204
  0.4730817       21138.0      0.98341449
  0.4731040       21137.0      0.98308974
  0.4731264       21136.0      0.98275885
  0.4731488       21135.0      0.98242289
  0.4731712       21134.0      0.98208293
  0.4731936       21133.0      0.98174004
  0.4732160       21132.0      0.98139530
  0.4732384       21131.0      0.98104977
  0.4732608       21130.0      0.98070454
  0.4732832       21129.0      0.98036066
  0.4733056       21128.0      0.98001923
  0.4733280       21127.0      0.97968131
  0.4733504       21126.0      0.97934797
  0.4733728       21125.0      0.97902030
  0.4733952       21124.0      0.97869937
  0.4734176       21123.0      0.97838626
  0.4734400       21122.0      0.97808204
  0.4734624       21121.0      0.97778780
  0.4734848       21120.0      0.97750461
  0.4735073       21119.0      0.97723356
  0.4735297       21118.0      0.97697572
  0.4735521       21117.0      0.97673217
  0.4735745       21116.0      0.97650400
  0.4735970       21115.0      0.97629228
  0.4736194       21114.0      0.97609811
  0.4736418       21113.0      0.97592256
  0.4736643       21112.0      0.97576672
  0.4736867       21111.0      0.97563168
  0.4737091       21110.0      0.97551851
  0.4737316       21109.0      0.97542830
  0.4737540       21108.0      0.97536215
  0.4737765       21107.0      0.97532113
  0.4737989       21106.0      0.97530634
  0.4738214       21105.0      0.97532011
  0.4738438       21104.0      0.97536143
  0.4738663       21103.0      0.97542570
  0.4738887       21102.0      0.97550836
  0.4739112       21101.0      0.97560480
  0.4739336       21100.0      0.97571042
  0.4739561       21099.0      0.97582064
  0.4739786       21098.0      0.97593085
  0.4740010       21097.0      0.97603646
  0.4740235       21096.0      0.97614022
  0.4740460       21095.0      0.97624692
  0.4740685       21094.0      0.97635668
  0.4740909       21093.0      0.97646958
  0.4741134       21092.0      0.97658572
  0.4741359       21091.0      0.97670520
  0.4741584       21090.0      0.97682813
  0.4741809       21089.0      0.97695458
  0.4742033       21088.0      0.97708467
  0.4742258       21087.0      0.97721849
  0.4742483       21086.0      0.97735614
  0.4742708       21085.0      0.97749772
  0.4742933       21084.0      0.97764332
  0.4743158       21083.0      0.97779304
  0.4743383       21082.0      0.97794698
  0.4743608       21081.0      0.97810525
  0.4743833       21080.0      0.97826793
  0.4744058       21079.0      0.97843512
  0.4744283       21078.0      0.97860693
  0.4744508       21077.0      0.97878345
  0.4744733       21076.0      0.97896478
  0.4744958       21075.0      0.97915102
  0.4745184       21074.0      0.97934226
