# GOES-R ABI PFM SRF ch 064 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.5994485       16682.0      0.69037629
  0.5994844       16681.0      0.69290838
  0.5995204       16680.0      0.69543838
  0.5995563       16679.0      0.69796343
  0.5995923       16678.0      0.70048063
  0.5996282       16677.0      0.70298710
  0.5996642       16676.0      0.70547995
  0.5997001       16675.0      0.70795629
  0.5997361       16674.0      0.71041324
  0.5997721       16673.0      0.71284789
  0.5998081       16672.0      0.71525735
  0.5998440       16671.0      0.71763872
  0.5998800       16670.0      0.71998911
  0.5999160       16669.0      0.72230561
  0.5999520       16668.0      0.72458532
  0.5999880       16667.0      0.72681713
  0.6000240       16666.0      0.72887713
  0.6000600       16665.0      0.73091689
  0.6000960       16664.0      0.73295179
  0.6001320       16663.0      0.73498087
  0.6001680       16662.0      0.73700318
  0.6002041       16661.0      0.73901776
  0.6002401       16660.0      0.74102364
  0.6002761       16659.0      0.74301986
  0.6003122       16658.0      0.74500547
  0.6003482       16657.0      0.74697950
  0.6003842       16656.0      0.74894099
  0.6004203       16655.0      0.75088898
  0.6004563       16654.0      0.75282250
  0.6004924       16653.0      0.75474058
  0.6005285       16652.0      0.75664227
  0.6005645       16651.0      0.75852659
  0.6006006       16650.0      0.76039258
  0.6006367       16649.0      0.76223928
  0.6006728       16648.0      0.76406571
  0.6007088       16647.0      0.76587090
  0.6007449       16646.0      0.76765388
  0.6007810       16645.0      0.76941370
  0.6008171       16644.0      0.77114936
  0.6008532       16643.0      0.77285991
  0.6008893       16642.0      0.77454437
  0.6009254       16641.0      0.77620158
  0.6009615       16640.0      0.77777973
  0.6009977       16639.0      0.77926144
  0.6010338       16638.0      0.78070127
  0.6010699       16637.0      0.78213809
  0.6011060       16636.0      0.78357087
  0.6011422       16635.0      0.78499843
  0.6011783       16634.0      0.78641959
  0.6012145       16633.0      0.78783316
  0.6012506       16632.0      0.78923796
  0.6012868       16631.0      0.79063282
  0.6013229       16630.0      0.79201655
  0.6013591       16629.0      0.79338797
  0.6013952       16628.0      0.79474588
  0.6014314       16627.0      0.79608912
  0.6014676       16626.0      0.79741648
  0.6015038       16625.0      0.79872679
  0.6015399       16624.0      0.80001885
  0.6015761       16623.0      0.80129147
  0.6016123       16622.0      0.80254347
  0.6016485       16621.0      0.80377366
  0.6016847       16620.0      0.80498084
  0.6017209       16619.0      0.80616383
  0.6017571       16618.0      0.80732142
  0.6017933       16617.0      0.80845243
  0.6018296       16616.0      0.80955565
  0.6018658       16615.0      0.81062990
  0.6019020       16614.0      0.81165649
  0.6019382       16613.0      0.81262169
  0.6019745       16612.0      0.81353340
  0.6020107       16611.0      0.81440090
  0.6020470       16610.0      0.81525164
  0.6020832       16609.0      0.81609367
  0.6021195       16608.0      0.81692672
  0.6021557       16607.0      0.81775052
  0.6021920       16606.0      0.81856480
  0.6022282       16605.0      0.81936928
  0.6022645       16604.0      0.82016370
  0.6023008       16603.0      0.82094777
  0.6023371       16602.0      0.82172122
  0.6023734       16601.0      0.82248378
  0.6024096       16600.0      0.82323518
  0.6024459       16599.0      0.82397515
  0.6024822       16598.0      0.82470340
  0.6025185       16597.0      0.82541966
  0.6025548       16596.0      0.82612366
  0.6025911       16595.0      0.82681513
  0.6026275       16594.0      0.82749378
  0.6026638       16593.0      0.82815935
  0.6027001       16592.0      0.82881156
  0.6027364       16591.0      0.82945013
  0.6027728       16590.0      0.83007479
  0.6028091       16589.0      0.83068526
  0.6028454       16588.0      0.83127492
  0.6028818       16587.0      0.83183825
  0.6029181       16586.0      0.83237672
  0.6029545       16585.0      0.83289182
  0.6029908       16584.0      0.83338502
  0.6030272       16583.0      0.83386310
  0.6030636       16582.0      0.83433937
  0.6030999       16581.0      0.83481359
  0.6031363       16580.0      0.83528490
  0.6031727       16579.0      0.83575241
  0.6032091       16578.0      0.83621526
  0.6032455       16577.0      0.83667259
  0.6032819       16576.0      0.83712351
  0.6033182       16575.0      0.83756717
  0.6033547       16574.0      0.83800268
  0.6033911       16573.0      0.83842917
  0.6034275       16572.0      0.83884577
  0.6034639       16571.0      0.83925160
  0.6035003       16570.0      0.83964580
  0.6035367       16569.0      0.84002747
  0.6035732       16568.0      0.84039576
  0.6036096       16567.0      0.84074977
  0.6036460       16566.0      0.84108864
  0.6036825       16565.0      0.84141148
  0.6037189       16564.0      0.84171742
  0.6037554       16563.0      0.84200555
  0.6037918       16562.0      0.84227252
  0.6038283       16561.0      0.84251937
  0.6038647       16560.0      0.84275032
  0.6039012       16559.0      0.84296958
  0.6039377       16558.0      0.84318136
  0.6039741       16557.0      0.84338989
  0.6040106       16556.0      0.84359908
  0.6040471       16555.0      0.84380701
  0.6040836       16554.0      0.84401233
  0.6041201       16553.0      0.84421510
  0.6041566       16552.0      0.84441540
  0.6041931       16551.0      0.84461330
  0.6042296       16550.0      0.84480887
  0.6042661       16549.0      0.84500218
  0.6043026       16548.0      0.84519330
  0.6043392       16547.0      0.84538231
  0.6043757       16546.0      0.84556926
  0.6044122       16545.0      0.84575425
  0.6044487       16544.0      0.84593733
  0.6044853       16543.0      0.84611858
  0.6045218       16542.0      0.84629806
  0.6045584       16541.0      0.84647586
  0.6045949       16540.0      0.84665204
  0.6046315       16539.0      0.84682668
  0.6046680       16538.0      0.84699983
  0.6047046       16537.0      0.84717159
  0.6047412       16536.0      0.84734179
  0.6047777       16535.0      0.84750999
  0.6048143       16534.0      0.84767572
  0.6048509       16533.0      0.84783854
  0.6048875       16532.0      0.84799796
  0.6049241       16531.0      0.84815352
  0.6049607       16530.0      0.84830477
  0.6049973       16529.0      0.84845123
  0.6050339       16528.0      0.84859418
  0.6050705       16527.0      0.84873570
  0.6051071       16526.0      0.84887570
  0.6051437       16525.0      0.84901409
  0.6051803       16524.0      0.84915075
  0.6052170       16523.0      0.84928559
  0.6052536       16522.0      0.84941850
  0.6052902       16521.0      0.84954939
  0.6053269       16520.0      0.84967814
  0.6053635       16519.0      0.84980467
  0.6054002       16518.0      0.84992886
  0.6054368       16517.0      0.85005062
  0.6054735       16516.0      0.85016984
  0.6055101       16515.0      0.85028642
  0.6055468       16514.0      0.85040026
  0.6055835       16513.0      0.85051125
  0.6056202       16512.0      0.85061930
  0.6056568       16511.0      0.85072401
  0.6056935       16510.0      0.85082413
  0.6057302       16509.0      0.85092021
  0.6057669       16508.0      0.85101303
  0.6058036       16507.0      0.85110338
  0.6058403       16506.0      0.85119205
  0.6058770       16505.0      0.85127983
  0.6059137       16504.0      0.85136751
  0.6059504       16503.0      0.85145589
  0.6059872       16502.0      0.85154575
  0.6060239       16501.0      0.85163686
  0.6060606       16500.0      0.85172638
  0.6060973       16499.0      0.85181440
  0.6061341       16498.0      0.85190133
  0.6061708       16497.0      0.85198758
  0.6062076       16496.0      0.85207354
  0.6062443       16495.0      0.85215963
  0.6062811       16494.0      0.85224624
  0.6063178       16493.0      0.85233378
  0.6063546       16492.0      0.85242265
  0.6063914       16491.0      0.85251325
  0.6064281       16490.0      0.85260600
  0.6064649       16489.0      0.85270128
  0.6065017       16488.0      0.85279953
  0.6065385       16487.0      0.85290112
  0.6065753       16486.0      0.85300648
  0.6066121       16485.0      0.85311642
  0.6066489       16484.0      0.85323147
  0.6066857       16483.0      0.85335110
  0.6067225       16482.0      0.85347484
  0.6067593       16481.0      0.85360216
  0.6067961       16480.0      0.85373257
  0.6068329       16479.0      0.85386556
  0.6068698       16478.0      0.85400063
  0.6069066       16477.0      0.85413726
  0.6069434       16476.0      0.85427496
  0.6069803       16475.0      0.85441321
  0.6070171       16474.0      0.85455192
  0.6070540       16473.0      0.85469347
  0.6070908       16472.0      0.85483801
  0.6071277       16471.0      0.85498515
  0.6071645       16470.0      0.85513451
  0.6072014       16469.0      0.85528570
  0.6072383       16468.0      0.85543834
  0.6072752       16467.0      0.85559203
  0.6073120       16466.0      0.85574638
  0.6073489       16465.0      0.85590102
  0.6073858       16464.0      0.85605555
  0.6074227       16463.0      0.85620958
  0.6074596       16462.0      0.85636272
  0.6074965       16461.0      0.85651459
  0.6075334       16460.0      0.85666479
  0.6075703       16459.0      0.85681326
  0.6076072       16458.0      0.85696035
  0.6076442       16457.0      0.85710650
  0.6076811       16456.0      0.85725213
  0.6077180       16455.0      0.85739765
  0.6077550       16454.0      0.85754350
  0.6077919       16453.0      0.85769008
  0.6078288       16452.0      0.85783782
  0.6078658       16451.0      0.85798715
  0.6079027       16450.0      0.85813849
  0.6079397       16449.0      0.85829226
  0.6079767       16448.0      0.85844888
  0.6080136       16447.0      0.85860862
  0.6080506       16446.0      0.85877020
  0.6080876       16445.0      0.85893336
  0.6081245       16444.0      0.85909825
  0.6081615       16443.0      0.85926504
  0.6081985       16442.0      0.85943390
  0.6082355       16441.0      0.85960499
  0.6082725       16440.0      0.85977848
  0.6083095       16439.0      0.85995453
  0.6083465       16438.0      0.86013330
  0.6083835       16437.0      0.86031497
  0.6084205       16436.0      0.86049970
  0.6084576       16435.0      0.86068764
  0.6084946       16434.0      0.86087953
  0.6085316       16433.0      0.86107617
  0.6085686       16432.0      0.86127716
  0.6086057       16431.0      0.86148205
  0.6086427       16430.0      0.86169042
  0.6086798       16429.0      0.86190181
  0.6087168       16428.0      0.86211579
  0.6087539       16427.0      0.86233192
  0.6087909       16426.0      0.86254976
  0.6088280       16425.0      0.86276887
  0.6088651       16424.0      0.86298882
  0.6089021       16423.0      0.86320915
  0.6089392       16422.0      0.86342943
  0.6089763       16421.0      0.86364922
  0.6090134       16420.0      0.86386838
  0.6090505       16419.0      0.86408982
  0.6090876       16418.0      0.86431387
  0.6091247       16417.0      0.86453989
  0.6091618       16416.0      0.86476726
  0.6091989       16415.0      0.86499533
  0.6092360       16414.0      0.86522346
  0.6092731       16413.0      0.86545103
  0.6093103       16412.0      0.86567739
  0.6093474       16411.0      0.86590190
  0.6093845       16410.0      0.86612392
  0.6094217       16409.0      0.86634316
  0.6094588       16408.0      0.86656173
  0.6094959       16407.0      0.86678003
  0.6095331       16406.0      0.86699790
  0.6095703       16405.0      0.86721522
  0.6096074       16404.0      0.86743182
  0.6096446       16403.0      0.86764757
  0.6096817       16402.0      0.86786232
  0.6097189       16401.0      0.86807592
  0.6097561       16400.0      0.86828824
  0.6097933       16399.0      0.86849912
  0.6098305       16398.0      0.86870842
  0.6098677       16397.0      0.86891600
  0.6099049       16396.0      0.86912170
  0.6099421       16395.0      0.86932539
  0.6099793       16394.0      0.86952692
  0.6100165       16393.0      0.86972639
  0.6100537       16392.0      0.86992537
  0.6100909       16391.0      0.87012353
  0.6101281       16390.0      0.87032012
  0.6101654       16389.0      0.87051438
  0.6102026       16388.0      0.87070554
  0.6102398       16387.0      0.87089285
  0.6102771       16386.0      0.87107555
  0.6103143       16385.0      0.87125287
  0.6103516       16384.0      0.87142407
  0.6103888       16383.0      0.87158985
  0.6104261       16382.0      0.87175127
  0.6104633       16381.0      0.87190876
  0.6105006       16380.0      0.87206278
  0.6105379       16379.0      0.87221377
  0.6105752       16378.0      0.87236216
  0.6106124       16377.0      0.87250840
  0.6106497       16376.0      0.87265294
  0.6106870       16375.0      0.87279622
  0.6107243       16374.0      0.87293867
  0.6107616       16373.0      0.87308076
  0.6107989       16372.0      0.87322292
  0.6108362       16371.0      0.87336560
  0.6108735       16370.0      0.87350924
  0.6109109       16369.0      0.87365429
  0.6109482       16368.0      0.87380119
  0.6109855       16367.0      0.87395039
  0.6110229       16366.0      0.87410178
  0.6110602       16365.0      0.87425350
  0.6110975       16364.0      0.87440555
  0.6111349       16363.0      0.87455817
  0.6111722       16362.0      0.87471161
  0.6112096       16361.0      0.87486608
  0.6112469       16360.0      0.87502184
  0.6112843       16359.0      0.87517911
  0.6113217       16358.0      0.87533965
  0.6113591       16357.0      0.87550543
  0.6113964       16356.0      0.87567564
  0.6114338       16355.0      0.87584946
  0.6114712       16354.0      0.87602603
  0.6115086       16353.0      0.87620452
  0.6115460       16352.0      0.87638408
  0.6115834       16351.0      0.87656389
  0.6116208       16350.0      0.87674308
  0.6116582       16349.0      0.87692083
  0.6116956       16348.0      0.87709629
  0.6117330       16347.0      0.87726861
  0.6117705       16346.0      0.87743696
  0.6118079       16345.0      0.87760048
  0.6118453       16344.0      0.87775832
  0.6118828       16343.0      0.87790966
  0.6119202       16342.0      0.87805363
  0.6119577       16341.0      0.87818939
  0.6119951       16340.0      0.87831610
  0.6120326       16339.0      0.87843601
  0.6120700       16338.0      0.87855244
  0.6121075       16337.0      0.87866302
  0.6121450       16336.0      0.87876532
  0.6121824       16335.0      0.87885692
  0.6122199       16334.0      0.87893537
  0.6122574       16333.0      0.87900109
  0.6122949       16332.0      0.87906068
  0.6123324       16331.0      0.87911511
  0.6123699       16330.0      0.87916497
  0.6124074       16329.0      0.87921085
  0.6124449       16328.0      0.87925334
  0.6124824       16327.0      0.87929302
  0.6125199       16326.0      0.87933049
  0.6125574       16325.0      0.87936635
  0.6125950       16324.0      0.87940118
  0.6126325       16323.0      0.87943558
  0.6126700       16322.0      0.87947014
  0.6127076       16321.0      0.87950546
  0.6127451       16320.0      0.87954212
  0.6127826       16319.0      0.87958073
  0.6128202       16318.0      0.87962187
  0.6128578       16317.0      0.87966615
  0.6128953       16316.0      0.87971416
  0.6129329       16315.0      0.87976649
  0.6129705       16314.0      0.87982375
  0.6130080       16313.0      0.87988685
  0.6130456       16312.0      0.87996435
  0.6130832       16311.0      0.88005506
  0.6131208       16310.0      0.88015259
  0.6131584       16309.0      0.88025056
  0.6131960       16308.0      0.88034516
  0.6132336       16307.0      0.88044163
  0.6132712       16306.0      0.88054030
  0.6133088       16305.0      0.88064089
  0.6133464       16304.0      0.88074311
  0.6133840       16303.0      0.88084666
  0.6134217       16302.0      0.88095126
  0.6134593       16301.0      0.88105662
  0.6134969       16300.0      0.88116245
  0.6135346       16299.0      0.88126845
  0.6135722       16298.0      0.88137434
  0.6136099       16297.0      0.88147983
  0.6136475       16296.0      0.88158462
  0.6136852       16295.0      0.88168843
  0.6137228       16294.0      0.88179096
  0.6137605       16293.0      0.88189193
  0.6137982       16292.0      0.88199103
  0.6138359       16291.0      0.88208798
  0.6138735       16290.0      0.88218250
  0.6139112       16289.0      0.88227427
  0.6139489       16288.0      0.88236302
  0.6139866       16287.0      0.88244845
  0.6140243       16286.0      0.88253726
  0.6140620       16285.0      0.88263358
  0.6140997       16284.0      0.88269550
  0.6141374       16283.0      0.88269982
  0.6141752       16282.0      0.88269519
  0.6142129       16281.0      0.88268693
  0.6142506       16280.0      0.88267541
  0.6142883       16279.0      0.88266098
  0.6143261       16278.0      0.88264399
  0.6143638       16277.0      0.88262482
  0.6144016       16276.0      0.88260380
  0.6144393       16275.0      0.88258132
  0.6144771       16274.0      0.88255771
  0.6145148       16273.0      0.88253335
  0.6145526       16272.0      0.88250859
  0.6145904       16271.0      0.88248379
  0.6146282       16270.0      0.88245931
  0.6146659       16269.0      0.88243552
  0.6147037       16268.0      0.88241277
  0.6147415       16267.0      0.88239142
  0.6147793       16266.0      0.88237183
  0.6148171       16265.0      0.88235438
  0.6148549       16264.0      0.88233941
  0.6148927       16263.0      0.88232729
  0.6149305       16262.0      0.88231838
  0.6149683       16261.0      0.88231305
  0.6150062       16260.0      0.88231278
  0.6150440       16259.0      0.88235330
  0.6150818       16258.0      0.88240655
  0.6151196       16257.0      0.88246887
  0.6151575       16256.0      0.88254040
  0.6151953       16255.0      0.88262044
  0.6152332       16254.0      0.88270827
  0.6152710       16253.0      0.88280316
  0.6153089       16252.0      0.88290440
  0.6153467       16251.0      0.88301126
  0.6153846       16250.0      0.88312304
  0.6154225       16249.0      0.88323900
  0.6154604       16248.0      0.88335842
  0.6154982       16247.0      0.88348059
  0.6155361       16246.0      0.88360478
  0.6155740       16245.0      0.88373026
  0.6156119       16244.0      0.88385632
  0.6156498       16243.0      0.88398223
  0.6156877       16242.0      0.88410726
  0.6157256       16241.0      0.88423069
  0.6157635       16240.0      0.88435180
  0.6158015       16239.0      0.88446986
  0.6158394       16238.0      0.88458413
  0.6158773       16237.0      0.88469390
  0.6159153       16236.0      0.88479844
  0.6159532       16235.0      0.88489701
  0.6159911       16234.0      0.88498889
  0.6160291       16233.0      0.88507086
  0.6160670       16232.0      0.88515094
  0.6161050       16231.0      0.88522959
  0.6161429       16230.0      0.88530708
  0.6161809       16229.0      0.88538366
  0.6162189       16228.0      0.88545963
  0.6162569       16227.0      0.88553523
  0.6162948       16226.0      0.88561074
  0.6163328       16225.0      0.88568643
  0.6163708       16224.0      0.88576256
  0.6164088       16223.0      0.88583941
  0.6164468       16222.0      0.88591723
  0.6164848       16221.0      0.88599632
  0.6165228       16220.0      0.88607692
  0.6165608       16219.0      0.88615931
  0.6165988       16218.0      0.88624377
  0.6166369       16217.0      0.88633055
  0.6166749       16216.0      0.88641994
  0.6167129       16215.0      0.88651219
  0.6167510       16214.0      0.88660759
  0.6167890       16213.0      0.88670640
  0.6168270       16212.0      0.88680890
  0.6168651       16211.0      0.88691535
  0.6169031       16210.0      0.88702602
  0.6169412       16209.0      0.88714167
  0.6169793       16208.0      0.88728249
  0.6170173       16207.0      0.88744634
  0.6170554       16206.0      0.88761921
  0.6170935       16205.0      0.88779932
  0.6171316       16204.0      0.88798630
  0.6171697       16203.0      0.88817978
  0.6172078       16202.0      0.88837937
  0.6172458       16201.0      0.88858468
  0.6172840       16200.0      0.88879536
  0.6173221       16199.0      0.88901101
  0.6173602       16198.0      0.88923125
  0.6173983       16197.0      0.88945571
  0.6174364       16196.0      0.88968400
  0.6174745       16195.0      0.88991575
  0.6175127       16194.0      0.89015057
  0.6175508       16193.0      0.89038808
  0.6175889       16192.0      0.89062790
  0.6176271       16191.0      0.89086966
  0.6176652       16190.0      0.89111295
  0.6177034       16189.0      0.89135741
  0.6177415       16188.0      0.89160266
  0.6177797       16187.0      0.89184830
  0.6178179       16186.0      0.89209396
  0.6178560       16185.0      0.89233925
  0.6178942       16184.0      0.89258478
  0.6179324       16183.0      0.89283758
  0.6179706       16182.0      0.89310104
  0.6180088       16181.0      0.89337741
  0.6180470       16180.0      0.89366442
  0.6180852       16179.0      0.89395991
  0.6181234       16178.0      0.89426309
  0.6181616       16177.0      0.89457317
  0.6181998       16176.0      0.89488937
  0.6182380       16175.0      0.89521091
  0.6182762       16174.0      0.89553700
  0.6183145       16173.0      0.89586685
  0.6183527       16172.0      0.89619969
  0.6183909       16171.0      0.89653471
  0.6184292       16170.0      0.89687114
  0.6184674       16169.0      0.89720818
  0.6185057       16168.0      0.89754505
  0.6185439       16167.0      0.89788096
  0.6185822       16166.0      0.89821511
  0.6186205       16165.0      0.89854672
  0.6186587       16164.0      0.89887499
  0.6186970       16163.0      0.89919913
  0.6187353       16162.0      0.89951835
  0.6187736       16161.0      0.89983187
  0.6188119       16160.0      0.90013887
  0.6188502       16159.0      0.90043802
  0.6188885       16158.0      0.90073014
  0.6189268       16157.0      0.90101856
  0.6189651       16156.0      0.90130661
  0.6190034       16155.0      0.90159759
  0.6190417       16154.0      0.90188989
  0.6190800       16153.0      0.90218105
  0.6191184       16152.0      0.90247133
  0.6191567       16151.0      0.90276099
  0.6191950       16150.0      0.90305029
  0.6192334       16149.0      0.90333948
  0.6192717       16148.0      0.90362882
  0.6193101       16147.0      0.90391855
  0.6193484       16146.0      0.90420895
  0.6193868       16145.0      0.90450025
  0.6194252       16144.0      0.90479273
  0.6194635       16143.0      0.90508663
  0.6195019       16142.0      0.90538222
  0.6195403       16141.0      0.90567974
  0.6195787       16140.0      0.90597947
  0.6196171       16139.0      0.90628164
  0.6196555       16138.0      0.90658653
  0.6196939       16137.0      0.90689439
  0.6197323       16136.0      0.90720548
  0.6197707       16135.0      0.90752052
  0.6198091       16134.0      0.90784375
  0.6198475       16133.0      0.90817384
  0.6198859       16132.0      0.90850793
  0.6199244       16131.0      0.90884318
  0.6199628       16130.0      0.90917674
  0.6200012       16129.0      0.90950574
  0.6200397       16128.0      0.90983463
  0.6200781       16127.0      0.91016821
  0.6201166       16126.0      0.91050542
  0.6201550       16125.0      0.91084523
  0.6201935       16124.0      0.91118657
  0.6202320       16123.0      0.91152839
  0.6202704       16122.0      0.91186964
  0.6203089       16121.0      0.91220925
  0.6203474       16120.0      0.91254617
  0.6203859       16119.0      0.91287935
  0.6204244       16118.0      0.91320772
  0.6204629       16117.0      0.91353023
  0.6205014       16116.0      0.91384582
  0.6205399       16115.0      0.91415342
  0.6205784       16114.0      0.91445198
  0.6206169       16113.0      0.91474043
  0.6206554       16112.0      0.91501771
  0.6206939       16111.0      0.91528275
  0.6207325       16110.0      0.91553470
  0.6207710       16109.0      0.91577468
  0.6208095       16108.0      0.91600468
  0.6208481       16107.0      0.91622672
  0.6208866       16106.0      0.91644278
  0.6209252       16105.0      0.91665489
  0.6209637       16104.0      0.91686505
  0.6210023       16103.0      0.91707525
  0.6210409       16102.0      0.91728374
  0.6210794       16101.0      0.91748843
  0.6211180       16100.0      0.91768978
  0.6211566       16099.0      0.91788825
  0.6211952       16098.0      0.91808430
  0.6212338       16097.0      0.91827840
  0.6212724       16096.0      0.91847100
  0.6213110       16095.0      0.91866257
  0.6213496       16094.0      0.91885357
  0.6213882       16093.0      0.91904445
  0.6214268       16092.0      0.91923569
  0.6214654       16091.0      0.91942774
  0.6215040       16090.0      0.91962107
  0.6215427       16089.0      0.91981614
  0.6215813       16088.0      0.92001343
  0.6216199       16087.0      0.92021337
  0.6216586       16086.0      0.92041663
  0.6216972       16085.0      0.92062376
  0.6217359       16084.0      0.92083382
  0.6217745       16083.0      0.92104570
  0.6218132       16082.0      0.92125830
  0.6218519       16081.0      0.92147052
  0.6218905       16080.0      0.92168124
  0.6219292       16079.0      0.92188938
  0.6219679       16078.0      0.92209383
  0.6220066       16077.0      0.92229354
  0.6220453       16076.0      0.92249086
  0.6220840       16075.0      0.92268725
  0.6221227       16074.0      0.92288258
  0.6221614       16073.0      0.92307668
  0.6222001       16072.0      0.92326943
  0.6222388       16071.0      0.92346067
  0.6222775       16070.0      0.92365025
  0.6223163       16069.0      0.92383803
  0.6223550       16068.0      0.92402387
  0.6223937       16067.0      0.92420761
  0.6224325       16066.0      0.92438912
  0.6224712       16065.0      0.92456824
  0.6225100       16064.0      0.92474482
  0.6225487       16063.0      0.92491873
  0.6225875       16062.0      0.92508997
  0.6226262       16061.0      0.92526093
  0.6226650       16060.0      0.92543172
  0.6227038       16059.0      0.92560144
  0.6227426       16058.0      0.92576920
  0.6227813       16057.0      0.92593407
  0.6228201       16056.0      0.92609516
  0.6228589       16055.0      0.92625156
  0.6228977       16054.0      0.92640237
  0.6229365       16053.0      0.92654667
  0.6229753       16052.0      0.92668356
  0.6230141       16051.0      0.92681271
  0.6230530       16050.0      0.92693959
  0.6230918       16049.0      0.92706526
  0.6231306       16048.0      0.92718904
  0.6231694       16047.0      0.92731027
  0.6232083       16046.0      0.92742826
  0.6232471       16045.0      0.92754234
  0.6232860       16044.0      0.92765183
  0.6233248       16043.0      0.92775606
  0.6233637       16042.0      0.92785436
  0.6234025       16041.0      0.92794603
  0.6234414       16040.0      0.92803041
  0.6234803       16039.0      0.92810682
  0.6235191       16038.0      0.92817460
  0.6235580       16037.0      0.92823681
  0.6235969       16036.0      0.92829601
  0.6236358       16035.0      0.92835224
  0.6236747       16034.0      0.92840556
  0.6237136       16033.0      0.92845601
  0.6237525       16032.0      0.92850365
  0.6237914       16031.0      0.92854853
  0.6238303       16030.0      0.92859069
  0.6238692       16029.0      0.92863019
  0.6239082       16028.0      0.92866708
  0.6239471       16027.0      0.92870141
  0.6239860       16026.0      0.92873323
  0.6240250       16025.0      0.92876254
  0.6240639       16024.0      0.92878935
  0.6241029       16023.0      0.92881401
  0.6241418       16022.0      0.92883689
  0.6241808       16021.0      0.92885835
  0.6242197       16020.0      0.92887878
  0.6242587       16019.0      0.92889853
  0.6242977       16018.0      0.92891799
  0.6243366       16017.0      0.92893752
  0.6243756       16016.0      0.92895750
  0.6244146       16015.0      0.92897829
  0.6244536       16014.0      0.92900027
  0.6244926       16013.0      0.92902265
  0.6245316       16012.0      0.92904432
  0.6245706       16011.0      0.92906552
  0.6246096       16010.0      0.92908647
  0.6246486       16009.0      0.92910738
  0.6246877       16008.0      0.92912848
  0.6247267       16007.0      0.92915000
  0.6247657       16006.0      0.92917215
  0.6248047       16005.0      0.92919516
  0.6248438       16004.0      0.92921926
  0.6248828       16003.0      0.92924466
  0.6249219       16002.0      0.92927160
  0.6249609       16001.0      0.92930029
  0.6250000       16000.0      0.92933097
  0.6250391       15999.0      0.92936587
  0.6250781       15998.0      0.92940632
  0.6251172       15997.0      0.92945116
  0.6251563       15996.0      0.92949923
  0.6251954       15995.0      0.92954937
  0.6252345       15994.0      0.92960040
  0.6252736       15993.0      0.92965117
  0.6253127       15992.0      0.92970051
  0.6253518       15991.0      0.92974725
  0.6253909       15990.0      0.92979023
  0.6254300       15989.0      0.92982996
  0.6254691       15988.0      0.92986848
  0.6255082       15987.0      0.92990595
  0.6255474       15986.0      0.92994248
  0.6255865       15985.0      0.92997820
  0.6256256       15984.0      0.93001325
  0.6256648       15983.0      0.93004776
  0.6257039       15982.0      0.93008184
  0.6257431       15981.0      0.93011563
  0.6257822       15980.0      0.93014925
  0.6258214       15979.0      0.93018285
  0.6258606       15978.0      0.93021654
  0.6258997       15977.0      0.93025045
  0.6259389       15976.0      0.93028472
  0.6259781       15975.0      0.93031947
  0.6260173       15974.0      0.93035457
  0.6260565       15973.0      0.93038831
  0.6260957       15972.0      0.93042101
  0.6261349       15971.0      0.93045343
  0.6261741       15970.0      0.93048633
  0.6262133       15969.0      0.93052050
  0.6262525       15968.0      0.93055669
  0.6262917       15967.0      0.93059568
  0.6263310       15966.0      0.93063825
  0.6263702       15965.0      0.93068455
  0.6264094       15964.0      0.93073402
  0.6264487       15963.0      0.93078655
  0.6264879       15962.0      0.93084202
  0.6265272       15961.0      0.93090030
  0.6265664       15960.0      0.93096129
  0.6266057       15959.0      0.93102486
  0.6266449       15958.0      0.93109091
  0.6266842       15957.0      0.93115931
  0.6267235       15956.0      0.93122994
  0.6267628       15955.0      0.93130270
  0.6268021       15954.0      0.93137746
  0.6268413       15953.0      0.93145410
  0.6268806       15952.0      0.93153251
  0.6269199       15951.0      0.93161257
  0.6269592       15950.0      0.93169416
  0.6269986       15949.0      0.93177717
  0.6270379       15948.0      0.93186799
  0.6270772       15947.0      0.93197095
  0.6271165       15946.0      0.93208115
  0.6271558       15945.0      0.93219366
  0.6271952       15944.0      0.93230358
  0.6272345       15943.0      0.93240597
  0.6272739       15942.0      0.93249593
  0.6273132       15941.0      0.93257599
  0.6273526       15940.0      0.93265165
  0.6273919       15939.0      0.93272340
  0.6274313       15938.0      0.93279173
  0.6274707       15937.0      0.93285713
  0.6275100       15936.0      0.93292009
  0.6275494       15935.0      0.93298110
  0.6275888       15934.0      0.93304065
  0.6276282       15933.0      0.93309923
  0.6276676       15932.0      0.93315734
  0.6277070       15931.0      0.93321546
  0.6277464       15930.0      0.93327410
  0.6277858       15929.0      0.93333374
  0.6278252       15928.0      0.93339487
  0.6278646       15927.0      0.93345800
  0.6279041       15926.0      0.93352361
  0.6279435       15925.0      0.93359220
  0.6279829       15924.0      0.93366426
  0.6280224       15923.0      0.93373977
  0.6280618       15922.0      0.93381722
  0.6281013       15921.0      0.93389785
  0.6281407       15920.0      0.93398325
  0.6281802       15919.0      0.93407500
  0.6282196       15918.0      0.93417468
  0.6282591       15917.0      0.93428278
  0.6282986       15916.0      0.93439863
  0.6283380       15915.0      0.93452161
  0.6283775       15914.0      0.93465109
  0.6284170       15913.0      0.93478644
  0.6284565       15912.0      0.93492702
  0.6284960       15911.0      0.93507222
  0.6285355       15910.0      0.93522139
  0.6285750       15909.0      0.93537391
